6.9877	4.2404	63.188
7.0198	4.2944	63.175
7.0518	4.3479	63.16
7.0839	4.3993	63.138
7.1159	4.4504	63.115
7.1479	4.5002	63.089
7.18	4.5521	63.069
7.212	4.6028	63.045
7.2441	4.6558	63.028
7.2761	4.708	63.009
7.3082	4.7598	62.989
7.3402	4.8118	62.969
7.3723	4.8642	62.95
7.4043	4.9165	62.932
7.4364	4.9691	62.914
7.4684	5.0162	62.879
7.5005	5.0696	62.863
7.5325	5.1209	62.841
7.5646	5.1735	62.823
7.5966	5.2261	62.805
7.6287	5.2792	62.789
7.6607	5.3223	62.742
7.6927	5.375	62.724
7.7248	5.4278	62.707
7.7568	5.4803	62.689
7.7889	5.5317	62.667
7.8209	5.5823	62.643
7.853	5.6348	62.624
7.885	5.6871	62.606
7.9171	5.7397	62.588
7.1015	4.1765	63.204
7.1335	4.2305	63.19
7.1656	4.282	63.169
7.1976	4.3324	63.144
7.2297	4.3825	63.119
7.2617	4.4337	63.096
7.2937	4.4862	63.078
7.3258	4.5375	63.056
7.3578	4.5888	63.034
7.3899	4.6417	63.017
7.4219	4.695	63.002
7.454	4.7475	62.983
7.486	4.7994	62.963
7.5181	4.851	62.942
7.5501	4.9005	62.915
7.5822	4.9526	62.895
7.6142	5.0047	62.876
7.6463	5.057	62.857
7.6783	5.1092	62.838
7.7104	5.1615	62.819
7.7424	5.2152	62.804
7.7745	5.269	62.79
7.8065	5.3125	62.744
7.8385	5.3646	62.725
7.8706	5.4158	62.703
7.9026	5.4671	62.68
7.9347	5.5194	62.662
7.9667	5.5721	62.644
7.9988	5.6245	62.626
8.0308	5.6771	62.608
7.2152	4.1118	63.217
7.2473	4.1642	63.199
7.2793	4.2136	63.171
7.3114	4.2634	63.144
7.3434	4.3145	63.122
7.3755	4.3669	63.103
7.4075	4.4197	63.086
7.4396	4.4735	63.072
7.4716	4.5246	63.049
7.5037	4.5754	63.026
7.5357	4.6273	63.006
7.5678	4.6799	62.988
7.5998	4.7308	62.965
7.6318	4.7826	62.944
7.6639	4.8348	62.925
7.6959	4.8865	62.904
7.728	4.9361	62.877
7.76	4.9876	62.856
7.7921	5.0396	62.836
7.8241	5.0911	62.815
7.8562	5.1484	62.811
7.8882	5.2004	62.791
7.9203	5.2528	62.773
7.9523	5.3029	62.748
7.9844	5.3544	62.726
8.0164	5.4059	62.705
8.0485	5.4568	62.681
8.0805	5.5094	62.663
8.1126	5.5617	62.645
8.1446	5.6145	62.627
7.329	4.0456	63.226
7.361	4.0967	63.203
7.3931	4.1466	63.177
7.4251	4.1967	63.151
7.4572	4.2479	63.129
7.4892	4.3001	63.11
7.5213	4.3532	63.094
7.5533	4.4069	63.079
7.5854	4.4588	63.059
7.6174	4.5093	63.035
7.6495	4.5602	63.011
7.6815	4.6125	62.993
7.7136	4.6662	62.978
7.7456	4.7173	62.956
7.7777	4.7688	62.934
7.8097	4.821	62.915
7.8418	4.873	62.895
7.8738	4.925	62.875
7.9059	4.9767	62.855
7.9379	5.0286	62.835
7.9699	5.0806	62.815
8.002	5.1328	62.796
8.0341	5.1876	62.785
8.0661	5.2397	62.765
8.0982	5.2917	62.746
8.1302	5.3441	62.727
8.1623	5.3961	62.707
8.1943	5.4466	62.683
8.2264	5.499	62.664
8.2584	5.5516	62.646
7.4428	3.9818	63.242
7.4748	4.0301	63.211
7.5068	4.0775	63.177
7.5389	4.1284	63.154
7.5709	4.1807	63.135
7.603	4.2339	63.118
7.635	4.2868	63.102
